Rank	Taxonpath	Taxon	X018	X058	X134	X074	X089	X081	X106	X004	X069	X053	X132	X111	X131	X124	X085	X055	X016	X033	X023	X013	X001	X044	X066	X003	X040	X106b	X048	X127	X110	X107	X091	X026	X082	X076	X037	X130	X010	X092	X108b	X070	X075	X098	X122	X056	X068	X095	X090	X063	X137	X102	X133	X103	X120	X060	X087	X078	X114	X030	X042	X065	X009	X031	X104	X036	X135	X071	X006	X043	X099	X080	X136	X054	X117	X084	X041	X118	X049	X125	X046	X096b	X038	X007	X100b	X022	X105	X051	X093	X011	X012	X112b	X014	X086	X079	X021	X059	X020	X002	X039	X123	X121	X034	X005	X113	X035	X027	X128	X064	X032	X029	X096	X052	X045	X115	X015	X119	X094b	X116	X077	X047	X025	X109	X072	X024	X110b	X098b	X100	X017	X126	X101	X092b	X094	X112	X062	X008	X067	X057	X090b	X083	X028	X061	X019	X104b	X073	X050	X097	X108	X102b	X088	X129
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Sphingobacteriales;E6aC02	E6aC02	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	Chitinophagaceae	32	0	4	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	Saprospiraceae	185	12	36	0	19	519	232	157	5	39	8	217	0	808	58	0	40	0	0	0	328	290	0	11	0	346	198	3	82	209	41	5	298	0	0	10	0	0	108	26	0	1798	1335	0	25	85	70	78	12	740	5	389	3404	0	0	849	300	0	281	0	0	5	6	0	84	47	2	36	1376	526	20	0	1048	27	0	608	0	905	0	0	0	10	14	84	10	89	0	1	0	54	0	41	1057	116	0	278	21	0	977	2031	0	83	24	6	0	70	0	4	58	0	435	0	580	4	554	75	460	27	0	0	57	54	0	162	1534	2	63	0	0	0	56	7	83	0	0	0	119	1121	0	39	144	25	0	0	0	34	1255	0	118
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Ignavibacteria;Ignavibacteriales;Melioribacteraceae	Melioribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36	PHOS-HE36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Chlorobia;Chlorobiales;Chlorobiaceae	Chlorobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae	Balneolaceae	1904	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0	111	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1177	0	0	0	0	0	0	0	0	0	506	0	2427	0	0	0	0	0	0	0	84	32	0	0	0	0	2	0	0	0	1126	0	0	0	0	0	1	0	0	0	2	0	0	1548	0	0	0	0	0	0	0	0	0	0	0	0	0	1832	0	0	0	0	0	0	0	606
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae	Rhodothermaceae	123	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	9	0	0	0	0	0	0	0	3	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	44	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	102	0	124	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	19	0	121	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Bacteroidota;Kapabacteria class incertae sedis;Kapabacteria order incertae sedis;Kapabacteria family incertae sedis	Kapabacteria family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	Gemmatimonadaceae	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae	Longimicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae	Fibrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fibrobacterota;Fibrobacteria;Fibrobacterales;TG3	TG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Cloacimonadota;Cloacimonadia;Cloacimonadales;LK-44f	LK-44f	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);FCB group;Fermentibacterota;Fermentibacteria;Fermentibacterales;Fermentibacteraceae	Fermentibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae	Bryobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae	Acanthopleuribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Blastocatellia (Acidobacteria group 4);Blastocatellales;Blastocatellaceae	Blastocatellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae	Thermoanaerobaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum;Acidobacteriota;Vicinamibacteria;Vicinamibacterales (Acidobacteria group 6);Vicinamibacteraceae	Vicinamibacteraceae	0	0	0	0	0	0	69	0	0	0	0	5	290	0	0	0	0	0	0	0	0	0	0	0	0	118	0	81	13	80	0	0	0	0	0	68	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	82	0	20	0	0	0	34	0	0	22	0	0	0	91	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	4
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae	Puniceicoccaceae	520	0	0	0	0	7	716	0	0	0	0	597	0	0	0	0	314	48	0	0	0	0	0	0	0	1070	0	0	512	505	0	3	0	0	0	0	0	2	0	0	0	354	0	0	0	6	0	0	197	357	0	253	398	0	0	0	850	89	5	0	0	38	1	0	0	0	0	0	612	4	0	0	738	0	0	154	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	569	0	227	0	0	0	69	21	0	2	84	5	1	0	60	4	0	0	0	213	163	325	0	869	0	0	16	0	0	17	876	345	0	332	0	0	1	0	0	0	0	0	0	0	1	70	0	336	6	0	0	0	0	606	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae	Opitutaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae	Rubritaleaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007	DEV007	16	0	0	0	0	219	22	150	223	0	0	11	0	276	0	0	0	1	0	0	154	3	0	277	0	57	0	0	22	4	248	0	131	0	141	0	1	0	0	541	0	99	304	0	192	157	166	699	0	116	0	195	252	0	0	140	0	1	11	133	0	0	0	0	27	329	489	43	141	237	0	57	3	0	0	3	0	96	0	0	0	131	0	102	0	0	0	0	0	0	0	8	207	5	0	30	167	9	250	1066	0	240	0	1	0	0	634	0	0	0	0	0	0	0	0	74	0	0	0	0	0	377	0	41	60	0	1	0	0	0	61	0	0	28	0	0	280	205	0	0	6	0	0	0	0	0	209	0	117
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	Pedosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Lentisphaeria;Lentisphaerales;Lentisphaeraceae	Lentisphaeraceae	0	0	0	0	0	0	82	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	94	7	0	0	0	0	0	0	0	0	28	0	0	0	4	0	46	0	0	0	0	60	0	7	1	0	0	3	138	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	189	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82	0	0	0	0	24	22	0	0	15	0	0	28	0	0	0	0	0	0	17	0	70	8	80	0	0	0	4	0	0	174	0	0	1	4	0	0	4	0	0	0	0	0	0	0	0	0	5	20	0	0	0	4	110	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Lentisphaeria;Victivallales;PRD18C08	PRD18C08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Lentisphaeria;Victivallales;Arctic95B-14	Arctic95B-14	0	0	0	0	0	0	10	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	76	0	100	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Omnitrophia;Omnitrophales;koll11	koll11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae	Omnitrophaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	83	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	18
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Verrucomicrobiota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae	Kiritimatiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae	Pirellulaceae	649	0	0	0	22	1415	2542	952	767	0	19	2060	0	2608	79	0	44	595	3	338	228	149	0	412	0	4406	28	351	1496	1181	369	3	982	0	0	79	1	15	101	1617	0	972	1507	0	539	546	228	313	88	2026	0	880	4217	0	1	1876	3401	419	52	67	4	400	426	0	231	788	1642	194	2860	1638	0	0	2789	3	0	5900	67	2196	0	1	0	1063	0	1150	151	50	0	0	0	155	0	0	2985	556	3	1268	494	0	2019	6235	85	558	0	184	0	7	0	402	257	0	2	0	2879	357	5991	217	4807	0	0	0	22	714	0	2559	708	0	325	226	104	66	134	32	44	7	0	0	459	2089	167	0	639	1476	0	2	6	32	3427	75	263
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae	Rubinisphaeraceae	1	0	0	0	0	140	188	32	277	0	0	87	665	468	0	0	231	1	0	0	7	0	0	42	0	341	0	0	114	128	13	0	110	0	0	0	0	0	4	148	0	660	338	0	161	265	13	51	469	492	0	202	2706	0	0	220	43	0	0	0	0	0	0	0	0	137	51	0	800	173	0	0	0	0	0	19	0	546	0	0	0	70	0	10	0	0	0	0	0	0	0	0	136	4	0	28	1	0	170	1852	0	13	0	1	0	0	0	0	0	0	0	0	197	0	485	196	286	0	0	0	5	393	0	164	600	0	44	0	0	0	98	0	0	0	0	0	44	249	0	0	27	0	0	0	0	1	901	0	491
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae	Schlesneriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria);Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae	Gimesiaceae	0	0	2	0	0	9	638	0	6	0	184	526	117	12	0	0	0	1	0	0	0	0	0	0	0	1145	0	78	389	352	0	0	7	0	0	0	0	0	0	24	0	3846	11	0	1	68	0	14	0	625	0	398	1251	0	0	3	1401	0	8	0	0	0	15	0	0	0	0	0	3426	3	0	0	1071	0	0	1812	0	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	88	5	0	7	0	0	1	1041	0	0	0	0	0	0	0	0	0	0	0	0	849	0	1847	0	1361	0	1	0	0	0	0	683	3164	0	0	0	42	0	0	0	0	0	0	0	0	12	0	0	18	51	0	0	0	0	1062	0	0
